ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
development-644	Jason Hoyte as Ray Neilsen, the proprietor of a local pub and the co-owner of the ``Lord of the Ringz'' tours. He has been widowed twice, with both wives being killed in similar ways. Roy Ward as Reverend Lucas Greene, the local Anglican priest. He is a kindly man who thinks well of others out of Christian charity.	He	246	Roy Ward	184	FALSE	Reverend Lucas Greene	196	TRUE	http://en.wikipedia.org/wiki/The_Brokenwood_Mysteries
development-1580	His favourite pastime is playing the ``House Rules Parcheesi'', a game which has many, very complicated rules, that is claimed to be rather opposite to Calvinball. Llewellyn married Millie's Mother at the end of the Daily Strip. Of all the characters in Ozy and Millie, Simpson has claimed that Llewellyn is her favorite.	her	308	Millie	262	FALSE	Simpson	270	TRUE	http://en.wikipedia.org/wiki/Ozy_and_Millie
test-1625	``Fan favorite'' Samms had been so popular at General Hospital that Holly was brought back from the dead in January 1992 after a seven-year absence. She stayed in the role until 1993, during this time also playing Holly's lookalike half-sister Paloma, a heroic revolutionary. After a 13-year absence, Samms made a seven-episode return to General Hospital as Holly on February 20, 2006, in time for the series' 11,000th episode. She reappeared for a three week run starting May 1, 2006, and then again on June 30, 2006.	She	428	Samms	301	TRUE	Holly	358	FALSE	http://en.wikipedia.org/wiki/Holly_Sutton-Scorpio
development-1350	Spurned by Adam, Geri formed a hatred for Izzy, which continued until just before she left Hollyoaks, when they finally reconciled their differences. A brief dalliance with Lewis Richardson followed, but this soon fizzled out and it seemed as if Geri would never meet the man of her dreams. It was on holiday with her mother, the irrepressible Jacqui, which Geri met and fell for the football ace, Jason Cunliffe.	her	314	Jacqui	344	FALSE	Geri	358	TRUE	http://en.wikipedia.org/wiki/Geri_Hudson
test-794	After being shot in the house which Sykes attempts to rob, Oliver is taken back to Fagin's lair to recover, rather than being nursed back to health in the countryside by the Maylie family, as in the novel. It is Nancy's informing Rose, and a highly sceptical Mr Brownlow, of Oliver's whereabouts that results in her demise at the hands of Sykes. Her ghost continues to haunt him when he returns to London with Oliver, resulting in him choosing to hang himself in the sewers as a means of escaping the London crowds who chase him.	him	375	Brownlow	262	TRUE	Oliver	275	FALSE	http://en.wikipedia.org/wiki/Oliver_Twist_(2007_TV_miniseries)
development-1393	John had previously checked the attendance list to ensure that none of his old colleagues were present but he had only checked by school name, not knowing that Charlotte had left Weatherfield Comprehensive. He initially pretends to be working for the examination board, but when Charlotte notices Colin's name on the same attendance list and is stopped by John from correcting the matter with the organisers, he is forced to confess his deception.	he	409	Colin	297	FALSE	John	356	TRUE	http://en.wikipedia.org/wiki/Charlotte_Hoyle
development-1110	All of this attention is hurting Elsie's feelings. Eddie resolves the dilemma by sticking by Elsie which shows to Tom that he is learning responsibility. He understands from Mrs. Livingston's haiku that Margaret is unattainable while Elsie is ``touchable''. ``It's really love if she doesn't have real long brown hair or anything 'cept you still think she's real neat.''	she	280	Margaret	203	FALSE	Elsie	234	FALSE	http://en.wikipedia.org/wiki/List_of_The_Courtship_of_Eddie's_Father_episodes
validation-319	Unfortunately when a concerned Jessica realized how obsessed Bonnie was getting about Sarah, she threatened to reopen the rape case against Marshall if he didn't take Sarah and leave town for good. Unfortunately, Bonnie learned what Jessica had done and raced to Marshall's to stop him from taking Sarah away. Knowing that Jessica would make good on her threat, Marshall argued with Bonnie and told her he was leaving with Sarah.	her	350	Sarah	298	FALSE	Bonnie	383	FALSE	http://en.wikipedia.org/wiki/Bonnie_McKechnie
test-1963	Her Swiss mother Berta Passweg had lost her Swiss citizenship upon marrying the Hungarian Wilhelm Rottenberg. With the aid of the Swiss representative Harald Feller, she managed to legally leave Budapest in October 1944 via Vienna with her two daughters Eva and Vera, and to return to St. Gallen, Switzerland, where she managed to restore her citizenship.	she	316	Eva	254	FALSE	Vera	262	FALSE	http://en.wikipedia.org/wiki/Vera_Rottenberg_Liatowitsch
development-703	Clay's group was chosen to maintain electronic equipment during the planned invasion of Japan. After separation from the Army, Clay completed both the Bachelor's (1947) and Masters (1948) degrees in Physics at Kansas State University. At the University of Wisconsin-Madison, his doctoral dissertation under Professor Gibson Winas was entitled, ``Field Strengths and Spectra of High Frequency Gas Discharges.''	his	275	Clay	127	TRUE	Professor Gibson Winas	307	FALSE	http://en.wikipedia.org/wiki/Clarence_S._Clay,_Jr.
test-1571	They escape successfully, to where they hide out with the rest of JoJo's family (primarily Italian-Americans), and Alex meets JoJo's sister Teresa as well as their younger sister Lisa, the latter of whom seems to hold most affection for Alex over time. At this point in the novel, Alex is 13 and he starts to have sexual feelings for her as well as other girls.	her	334	Teresa	140	FALSE	Lisa	179	TRUE	http://en.wikipedia.org/wiki/Little_Boy_Blue_(novel)
development-1490	In 1966 Ron Barclay was the first MP to win this electorate for the NZ Labour Party and he served as Senior Government Whip in Norman Kirk's 1972-75 Government and then as Deputy Mayor of New Plymouth from 1977 to 1989. Ron was married to Joy Margaret Barclay and they had two children. Ron's cousin Bruce Barclay represented Christchurch Central for the Labour Party from 1969 until his death in 1979.	his	384	Ron	287	FALSE	Bruce Barclay	300	TRUE	http://en.wikipedia.org/wiki/Ron_Barclay
development-1180	His guest-starring appearance on Cimarron City led him to his starring in his own series later that year, Laramie, one of the few network television programs set in Wyoming. Patrick Kelly called Fuller to his office, that a young, unfamiliar actor realized he had done something wrong, knowing he'd be fired.	his	205	Patrick Kelly	174	TRUE	Fuller	195	FALSE	http://en.wikipedia.org/wiki/Robert_Fuller_(actor)
development-1901	According to her mother, Tatyana Vladimovna, Demkina was a fast learner, but was otherwise a normal child until she was ten years old, at which time her ability began to manifest itself.	her	13	Tatyana Vladimovna	25	FALSE	Demkina	45	TRUE	http://en.wikipedia.org/wiki/Natasha_Demkina
test-1618	At that time, that was the longest sentence in a domestic violence case that did not result in the death of the victim. Bloch Rodwin appeared twice on Oprah and on 20/20 with Diane Sawyer to discuss that case and domestic violence in general. She also appeared on Oprah to discuss the issue of marital rape. In addition to her career, Bloch Rodwin is very dedicated to volunteer work in Western New York.	her	323	Oprah	264	FALSE	Bloch Rodwin	335	TRUE	http://en.wikipedia.org/wiki/Lisa_Bloch_Rodwin
development-1975	Princess Elizabeth of Sweden, (also Elisabet Gustavsdotter Vasa; 5 April 1549 Kungsor, Sweden- 20 November 1597 Stockholm), was a Swedish princess and a duchess consort of Mecklenburg - Gadebusch. She was a daughter of King Gustav Vasa of Sweden and his second spouse, Queen Margaret. In contrast to her older sister Sofia Vasa, who was described as the most unhappy of the children of Gustav Vasa, Princess Elizabeth has been described as the happiest; she seemed to have a cheerful and placid personality.	she	454	Sofia Vasa	317	FALSE	Princess Elizabeth	399	TRUE	http://en.wikipedia.org/wiki/Princess_Elizabeth_of_Sweden
development-1445	And it soon does. The name given him by the Department is that of Elizabeth Deveraux; still he inquires further, not believing a woman can have carried the bodies of Janice May Chapman, the woman who was butchered and dumped in an alley; so he discovers she had been framed by the Rileys themselves; Reed Riley - the senator's son- had been together with all the three women killed in town and when he had found out they were pregnant, he had killed them all.	she	254	Elizabeth Deveraux	66	TRUE	Janice May Chapman	166	FALSE	http://en.wikipedia.org/wiki/The_Affair_(Child_novel)
test-876	Jessica is a 1962 film directed by Jean Negulesco. It stars Maurice Chevalier and Angie Dickinson. When her husband dies in Sicily while on their honeymoon, Jessica, a nurse, decides to remain there rather than return home.	her	104	Angie Dickinson	82	FALSE	Jessica	157	TRUE	http://en.wikipedia.org/wiki/Jessica_(film)
test-55	However, the authority of the Diet did include all judicial and executive power in the country itself. The legislative power belonged to the Emperor who was the only one to approve new laws. Nikola Stojanovi*, a member of the Bosnian Serb National Organization (SNO), spoke with Baron Benko. He said that he and his fellow party members could not participate in the survey since they were invited as individuals, not as representatives of their political party, which Baron Benko justified by saying that SNO was not formally recognized by the new government, a claim that Stojanovi* rejected.	He	292	Nikola Stojanovi*	191	TRUE	Baron Benko	279	FALSE	http://en.wikipedia.org/wiki/Diet_of_Bosnia
test-569	Peaking at #27 in Canada's Alternative Rock chart in April 2013, the song 'Weird Science' by Toronto-based electro cock-rock band Most Non Heinous was co-written by Parsons. In the summer of 2012, Kebab was featured on the track Livin' Tonight by fellow Canadian modern rock act illScarlett. Parsons provided some production work to Elise LeGrow on her song 'Weed and Wine'.	her	349	Parsons	292	TRUE	Elise LeGrow	333	FALSE	http://en.wikipedia.org/wiki/Jason_%22Human_Kebab%22_Parsons
test-1914	Together they established a collaboration that gave her a new sense of power and purpose. Taking up the duties of studio manager and factotum along with being principal model, painting became central to her life as it was of Matisse's. Biographer Hilary Spurling interviewed Delectorskaya several times observing that, She could have run an army, she had amazing capacities.	She	319	Hilary Spurling	247	FALSE	Delectorskaya	275	TRUE	http://en.wikipedia.org/wiki/Lydia_Delectorskaya
